ENSEMBL Gene ID,Entrez ID,Gene Symbol,isGlycogene
ENSG00000152556,5213,PFKM,No
ENSG00000177981,140461,ASB8,No
ENSG00000177875,387856,CCDC184,No
ENSG00000172640,121275,OR10AD1,No
ENSG00000187166,341567,H1-7,No
ENSG00000167528,121274,ZNF641,No
ENSG00000139223,23519,ANP32D,No
ENSG00000177627,121273,C12orf54,No
ENSG00000284723,341568,OR8S1,No
ENSG00000198678,390313,OR5BS1P,No
ENSG00000167531,3906,LALBA,No
ENSG00000139620,54934,KANSL2,No
ENSG00000129315,904,CCNT1,No
ENSG00000257987,255411,TEX49,No
ENSG00000174233,112,ADCY6,No
ENSG00000167535,784,CACNB3,No
ENSG00000174243,9416,DDX23,No
ENSG00000172602,27289,RND1,No
ENSG00000272822,,RP11-302B13.5,No
ENSG00000139537,85478,CCDC65,No
ENSG00000134285,51303,FKBP11,No
ENSG00000134287,377,ARF3,No
ENSG00000169884,7480,WNT10B,No
ENSG00000125084,7471,WNT1,No
ENSG00000181418,23109,DDN,No
ENSG00000181929,5571,PRKAG1,No
ENSG00000167548,8085,KMT2D,No
ENSG00000167550,121268,RHEBL1,No
ENSG00000139549,50846,DHH,No
ENSG00000139636,55716,LMBR1L,No
ENSG00000123416,10376,TUBA1B,No
ENSG00000167552,7846,TUBA1A,No
ENSG00000167553,84790,TUBA1C,No
ENSG00000135406,5630,PRPH,No
ENSG00000135451,10024,TROAP,No
ENSG00000186897,338761,C1QL4,No
ENSG00000178401,79962,DNAJC22,No
ENSG00000123352,65244,SPATS2,No
ENSG00000135519,23416,KCNH3,No
ENSG00000187778,10445,MCRS1,No
ENSG00000110844,25766,PRPF40B,No
ENSG00000135436,84070,FAM186B,No
ENSG00000161791,91010,FMNL3,No
ENSG00000139644,7009,TMBIM6,No
ENSG00000167566,57701,NCKAP5L,No
ENSG00000186666,144233,BCDIN3D,No
ENSG00000135472,23017,FAIM2,No
ENSG00000167580,359,AQP2,No
ENSG00000161798,362,AQP5,No
ENSG00000086159,363,AQP6,No
ENSG00000161800,29127,RACGAP1,No
ENSG00000110881,41,ASIC1,No
ENSG00000066117,6602,SMARCD1,No
ENSG00000167588,2819,GPD1,No
ENSG00000178449,84987,COX14,No
ENSG00000139624,91012,CERS5,No
ENSG00000050405,51474,LIMA1,No
ENSG00000185958,121006,FAM186A,No
ENSG00000161813,113251,LARP4,No
ENSG00000066084,57609,DIP2B,No
ENSG00000123268,466,ATF1,No
ENSG00000186452,283471,TMPRSS12,No
ENSG00000185432,25840,METTL7A,No
ENSG00000214511,613227,HIGD1C,No
ENSG00000110911,4891,SLC11A2,No
ENSG00000050426,25875,LETMD1,No
ENSG00000110925,81566,CSRNP2,No
ENSG00000135457,7024,TFCP2,No
ENSG00000184271,5463,POU6F1,No
ENSG00000183283,9802,DAZAP2,No
ENSG00000170545,57228,SMAGP,No
ENSG00000110934,51411,BIN2,No
ENSG00000139610,1990,CELA1,No
ENSG00000139629,11226,GALNT6,Yes
ENSG00000050438,9498,SLC4A8,No
ENSG00000196876,6334,SCN8A,No
ENSG00000284730,112163659,TMDD1,No
ENSG00000261308,401720,FIGNL2,No
ENSG00000167612,341405,ANKRD33,No
ENSG00000139567,94,ACVRL1,No
ENSG00000135503,91,ACVR1B,No
ENSG00000161835,160622,TAMALIN,No
ENSG00000123358,3164,NR4A1,No
ENSG00000123395,60673,ATG101,No
ENSG00000284791,113523638,SMIM41,No
ENSG00000167767,144501,KRT80,No
ENSG00000135480,3855,KRT7,No
ENSG00000170442,3892,KRT86,No
ENSG00000205426,3887,KRT81,No
ENSG00000170523,3889,KRT83,No
ENSG00000135443,3891,KRT85,No
ENSG00000161849,3890,KRT84,No
ENSG00000161850,3888,KRT82,No
ENSG00000170454,9119,KRT75,No
ENSG00000185479,3854,KRT6B,No
ENSG00000170465,286887,KRT6C,No
ENSG00000205420,3853,KRT6A,No
ENSG00000186081,3852,KRT5,No
ENSG00000139648,112802,KRT71,No
ENSG00000170484,121391,KRT74,No
ENSG00000170486,140807,KRT72,No
ENSG00000186049,319101,KRT73,No
ENSG00000172867,3849,KRT2,No
ENSG00000167768,3848,KRT1,No
ENSG00000189182,374454,KRT77,No
ENSG00000185069,51350,KRT76,No
ENSG00000186442,3850,KRT3,No
ENSG00000170477,3851,KRT4,No
ENSG00000185640,338785,KRT79,No
ENSG00000170423,196374,KRT78,No
ENSG00000170421,3856,KRT8,No
ENSG00000111057,3875,KRT18,No
ENSG00000063046,1975,EIF4B,No
ENSG00000111077,23371,TNS2,No
ENSG00000167778,84926,SPRYD3,No
ENSG00000167779,3489,IGFBP6,No
ENSG00000167780,8435,SOAT2,No
ENSG00000139631,51380,CSAD,No
ENSG00000139651,283337,ZNF740,No
ENSG00000139626,3695,ITGB7,No
ENSG00000172819,5916,RARG,No
ENSG00000283536,122455340,RP11-624J6.2,No
ENSG00000182544,84975,MFSD5,No
ENSG00000135476,9700,ESPL1,No
ENSG00000123349,5204,PFDN5,No
ENSG00000139637,60314,MYG1,No
ENSG00000094914,8086,AAAS,No
ENSG00000170374,121340,SP7,No
ENSG00000185591,6667,SP1,No
ENSG00000135409,269,AMHR2,No
ENSG00000205352,54458,PRR13,No
ENSG00000197111,5094,PCBP2,No
ENSG00000139625,7786,MAP3K12,No
ENSG00000139546,6895,TARBP2,No
ENSG00000267281,114108587,ATF7-NPFF,No
ENSG00000139574,8620,NPFF,No
ENSG00000170653,11016,ATF7,No
ENSG00000135390,517,ATP5MC2,No
ENSG00000012822,57658,CALCOCO1,No
ENSG00000123364,3229,HOXC13,No
ENSG00000123407,3228,HOXC12,No
ENSG00000123388,3227,HOXC11,No
ENSG00000180818,3226,HOXC10,No
ENSG00000273049,,RP11-834C11.12,No
ENSG00000197757,3223,HOXC6,No
ENSG00000180806,3225,HOXC9,No
ENSG00000037965,3224,HOXC8,No
ENSG00000198353,3221,HOXC4,No
ENSG00000172789,3222,HOXC5,No
ENSG00000123415,23583,SMUG1,No
ENSG00000094916,23468,CBX5,No
ENSG00000135486,3178,HNRNPA1,No
ENSG00000123405,4778,NFE2,No
ENSG00000111481,22818,COPZ1,No
ENSG00000139572,53831,GPR84,No
ENSG00000161642,25946,ZNF385A,No
ENSG00000161638,3678,ITGA5,No
ENSG00000170627,121355,GTSF1,No
ENSG00000123338,3071,NCKAP1L,No
ENSG00000123360,5153,PDE1B,No
ENSG00000135447,5502,PPP1R1A,No
ENSG00000135413,90070,LACRT,No
ENSG00000161634,117159,DCD,No
ENSG00000172551,118430,MUCL1,No
ENSG00000135426,9840,TESPA1,No
ENSG00000123307,58158,NEUROD4,No
ENSG00000170605,441639,OR9K2,No
ENSG00000179919,121364,OR10A7,No
ENSG00000197706,254783,OR6C74,No
ENSG00000188324,283365,OR6C6,No
ENSG00000205330,390321,OR6C1,No
ENSG00000205329,254786,OR6C3,No
ENSG00000187857,390323,OR6C75,No
ENSG00000205328,403282,OR6C65,No
ENSG00000185821,390326,OR6C76,No
ENSG00000179695,341416,OR6C2,No
ENSG00000184954,390327,OR6C70,No
ENSG00000205327,403284,OR6C68,No
ENSG00000179626,341418,OR6C4,No
ENSG00000179615,121129,OR2AP1,No
ENSG00000175398,121130,OR10P1,No
ENSG00000170439,196410,METTL7B,No
ENSG00000135424,3679,ITGA7,No
ENSG00000258311,,RP11-644F5.10,No
ENSG00000135441,2647,BLOC1S1,No
ENSG00000135437,5959,RDH5,No
ENSG00000135404,967,CD63,No
ENSG00000135414,10220,GDF11,No
ENSG00000205323,84324,SARNP,No
ENSG00000257390,,RP11-762I7.5,No
ENSG00000123353,29095,ORMDL2,No
ENSG00000135392,85406,DNAJC14,No
ENSG00000123342,4327,MMP19,No
ENSG00000170473,84305,PYM1,No
ENSG00000065357,1606,DGKA,No
ENSG00000185664,6490,PMEL,No
ENSG00000123374,1017,CDK2,No
ENSG00000111540,5869,RAB5B,No
ENSG00000139531,6821,SUOX,No
ENSG00000123411,64375,IKZF4,No
ENSG00000197728,6231,RPS26,No
ENSG00000065361,2065,ERBB3,No
ENSG00000257411,,RP11-603J24.9,No
ENSG00000170515,5036,PA2G4,No
ENSG00000229117,6171,RPL41,No
ENSG00000139641,23344,ESYT1,No
ENSG00000135482,84872,ZC3H10,No
ENSG00000196465,140465,MYL6B,No
ENSG00000092841,4637,MYL6,No
ENSG00000139613,6601,SMARCC2,No
ENSG00000181852,10193,RNF41,No
ENSG00000139579,79035,NABP2,No
ENSG00000139540,283375,SLC39A5,No
ENSG00000139645,283373,ANKRD52,No
ENSG00000135469,93058,COQ10A,No
ENSG00000062485,1431,CS,No
ENSG00000144785,,RP11-977G19.10,No
ENSG00000257727,10330,CNPY2,No
ENSG00000135473,9924,PAN2,No
ENSG00000110944,51561,IL23A,No
ENSG00000170581,6773,STAT2,No
ENSG00000175336,319,APOF,No
ENSG00000111602,8914,TIMELESS,No
ENSG00000135517,4284,MIP,No
ENSG00000285528,,RP11-121C6.6,No
ENSG00000176422,283377,SPRYD4,No
ENSG00000135423,27165,GLS2,No
ENSG00000076067,5939,RBMS2,No
ENSG00000076108,11176,BAZ2A,No
ENSG00000110955,506,ATP5F1B,No
ENSG00000110958,10728,PTGES3,No
ENSG00000196531,4666,NACA,No
ENSG00000285625,,RP11-112B10.2,No
ENSG00000198056,5557,PRIM1,No
ENSG00000025423,8630,HSD17B6,No
ENSG00000170426,121214,SDR9C7,No
ENSG00000139547,8608,RDH16,No
ENSG00000166856,11318,GPR182,No
ENSG00000166860,9880,ZBTB39,No
ENSG00000166863,6866,TAC3,No
ENSG00000166866,4640,MYO1A,No
ENSG00000166881,23306,NEMP1,No
ENSG00000166886,4665,NAB2,No
ENSG00000166888,6778,STAT6,No
ENSG00000123384,4035,LRP1,No
ENSG00000182379,11247,NXPH4,No
ENSG00000182199,6472,SHMT2,No
ENSG00000185633,56901,NDUFA4L2,No
ENSG00000185482,246329,STAC3,No
ENSG00000258830,,RP11-123K3.4,No
ENSG00000179912,22864,R3HDM2,No
ENSG00000175189,3626,INHBC,No
ENSG00000139269,83729,INHBE,No
ENSG00000111087,2735,GLI1,No
ENSG00000123329,64333,ARHGAP9,No
ENSG00000166986,4141,MARS1,No
ENSG00000175197,1649,DDIT3,No
ENSG00000285133,,RP11-181L23.10,No
ENSG00000166987,114785,MBD6,No
ENSG00000175203,10540,DCTN2,No
ENSG00000155980,3798,KIF5A,No
ENSG00000166908,79837,PIP4K2C,No
ENSG00000178498,196403,DTX3,No
ENSG00000240771,115557,ARHGEF25,No
ENSG00000135454,2583,B4GALNT1,Yes
ENSG00000135506,10956,OS9,Yes
ENSG00000135439,116986,AGAP2,No
ENSG00000135452,6302,TSPAN31,No
ENSG00000135446,1019,CDK4,No
ENSG00000139266,92979,MARCHF9,No
ENSG00000111012,1594,CYP27B1,No
ENSG00000037897,4234,METTL1,No
ENSG00000123427,25895,EEF1AKMT3,No
ENSG00000257921,,RP11-571M6.15,No
ENSG00000123297,10102,TSFM,No
ENSG00000135407,10677,AVIL,No
ENSG00000175215,10106,CTDSP2,No
ENSG00000166896,91419,ATP23,No
ENSG00000139263,121227,LRIG3,No
ENSG00000118596,9194,SLC16A7,No
ENSG00000198673,338811,TAFA2,No
ENSG00000135655,9958,USP15,No
ENSG00000061987,23041,MON2,No
ENSG00000111110,57460,PPM1H,No
ENSG00000166148,552,AVPR1A,No
ENSG00000177990,283417,DPY19L2,Yes
ENSG00000118600,10329,RXYLT1,Yes
ENSG00000196935,57522,SRGAP1,No
ENSG00000174206,144577,C12orf66,No
ENSG00000185306,115749,C12orf56,No
ENSG00000184575,11260,XPOT,No
ENSG00000183735,29110,TBK1,No
ENSG00000153179,283349,RASSF3,No
ENSG00000135677,2799,GNS,Yes
ENSG00000111490,23329,TBC1D30,No
ENSG00000156076,11197,WIF1,No
ENSG00000174106,23592,LEMD3,No
ENSG00000174099,253827,MSRB3,No
ENSG00000149948,8091,HMGA2,No
ENSG00000139233,84298,LLPH,No
ENSG00000228144,,RP11-745O10.4,No
ENSG00000155957,51643,TMBIM4,No
ENSG00000090376,11213,IRAK3,No
ENSG00000127311,92797,HELB,No
ENSG00000155974,23426,GRIP1,No
ENSG00000111530,55832,CAND1,No
ENSG00000127334,8445,DYRK2,No
ENSG00000111537,3458,IFNG,No
ENSG00000111536,55801,IL26,No
ENSG00000127318,50616,IL22,No
ENSG00000111554,56890,MDM1,No
ENSG00000127314,5908,RAP1B,No
ENSG00000111581,57122,NUP107,No
ENSG00000175782,55508,SLC35E3,No
ENSG00000135679,4193,MDM2,No
ENSG00000135678,1368,CPM,No
ENSG00000111605,11052,CPSF6,No
ENSG00000090382,4069,LYZ,No
ENSG00000127337,8089,YEATS4,No
ENSG00000166225,10818,FRS2,No
ENSG00000166226,10576,CCT2,No
ENSG00000198812,376132,LRRC10,No
ENSG00000127325,144453,BEST3,No
ENSG00000127328,117177,RAB3IP,No
ENSG00000258052,,AC025263.3,No
ENSG00000166268,196446,MYRFL,No
ENSG00000111596,4848,CNOT2,No
ENSG00000135643,27345,KCNMB4,No
ENSG00000127329,5787,PTPRB,No
ENSG00000153233,5801,PTPRR,No
ENSG00000127324,7103,TSPAN8,No
ENSG00000139292,8549,LGR5,No
ENSG00000133858,196441,ZFC3H1,No
ENSG00000173451,83591,THAP2,No
ENSG00000258064,,RP11-293I14.2,No
ENSG00000139291,55266,TMEM19,No
ENSG00000080371,23011,RAB21,No
ENSG00000121749,64786,TBC1D15,No
ENSG00000139287,121278,TPH2,No
ENSG00000072657,29953,TRHDE,No
ENSG00000253719,552889,ATXN7L3B,No
ENSG00000166006,3747,KCNC2,No
ENSG00000180881,84698,CAPS2,No
ENSG00000173401,256710,GLIPR1L1,No
ENSG00000180481,144321,GLIPR1L2,No
ENSG00000139278,11010,GLIPR1,No
ENSG00000111615,11103,KRR1,No
ENSG00000139289,22822,PHLDA1,No
ENSG00000187109,4673,NAP1L1,No
ENSG00000179941,79738,BBS10,No
ENSG00000091039,114882,OSBPL8,No
ENSG00000186908,23390,ZDHHC17,No
ENSG00000175183,1466,CSRP2,No
ENSG00000165891,144455,E2F7,No
ENSG00000067798,89795,NAV3,No
ENSG00000067715,6857,SYT1,No
ENSG00000177425,5074,PAWR,No
ENSG00000058272,4659,PPP1R12A,No
ENSG00000165899,283310,OTOGL,No
ENSG00000139304,374462,PTPRQ,No
ENSG00000111046,4618,MYF6,No
ENSG00000111049,4617,MYF5,No
ENSG00000111052,8825,LIN7A,No
ENSG00000111058,79611,ACSS3,No
ENSG00000139220,8499,PPFIA2,No
ENSG00000133773,29080,CCDC59,No
ENSG00000127720,84190,METTL25,No
ENSG00000179104,160335,TMTC2,Yes
ENSG00000072041,55117,SLC6A15,No
ENSG00000231738,144448,TSPAN19,No
ENSG00000133640,84125,LRRIQ1,No
ENSG00000180318,8092,ALX1,No
ENSG00000198774,9182,RASSF9,No
ENSG00000133636,4922,NTS,No
ENSG00000182050,25834,MGAT4C,Yes
ENSG00000165805,160419,C12orf50,No
ENSG00000133641,91298,C12orf29,No
ENSG00000198707,80184,CEP290,No
ENSG00000139324,160418,TMTC3,Yes
ENSG00000049130,4254,KITLG,No
ENSG00000139318,1848,DUSP6,No
ENSG00000139323,282809,POC1B,No
ENSG00000259075,100528030,POC1B-GALNT4,No
ENSG00000257594,8693,GALNT4,Yes
ENSG00000070961,490,ATP2B1,No
ENSG00000197651,196477,CCER1,No
ENSG00000083782,1833,EPYC,No
ENSG00000139330,11081,KERA,No
ENSG00000139329,4060,LUM,No
ENSG00000011465,1634,DCN,No
ENSG00000133639,694,BTG1,No
ENSG00000187510,440107,PLEKHG7,No
ENSG00000102189,8411,EEA1,No
ENSG00000173598,11163,NUDT4,No
ENSG00000177889,7334,UBE2N,No
ENSG00000198015,28977,MRPL42,No
ENSG00000120833,8835,SOCS2,No
ENSG00000169372,8738,CRADD,No
ENSG00000136040,10154,PLXNC1,No
ENSG00000173588,51134,CEP83,No
ENSG00000057704,57458,TMCC3,No
ENSG00000184752,55967,NDUFA12,No
ENSG00000120798,7181,NR2C1,No
ENSG00000180263,55785,FGD6,No
ENSG00000028203,55591,VEZT,No
ENSG00000111142,10988,METAP2,No
ENSG00000136014,84101,USP44,No
ENSG00000074527,59277,NTN4,No
ENSG00000139343,6636,SNRPF,No
ENSG00000165972,120935,CCDC38,No
ENSG00000139344,144193,AMDHD1,No
ENSG00000084110,3034,HAL,No
ENSG00000111144,4048,LTA4H,No
ENSG00000111145,2004,ELK3,No
ENSG00000059758,5128,CDK17,No
ENSG00000188596,144535,CFAP54,No
ENSG00000139350,121441,NEDD1,No
ENSG00000120802,7112,TMPO,No
ENSG00000075415,5250,SLC25A3,No
ENSG00000166130,121457,IKBIP,No
ENSG00000120868,317,APAF1,No
ENSG00000185046,56899,ANKS1B,No
ENSG00000180219,196472,FAM71C,No
ENSG00000111647,23074,UHRF1BP1L,No
ENSG00000075089,64431,ACTR6,No
ENSG00000166153,120863,DEPDC4,No
ENSG00000136021,55681,SCYL2,No
ENSG00000179520,246213,SLC17A8,No
ENSG00000012504,9971,NR1H4,No
ENSG00000139354,283431,GAS2L3,No
ENSG00000151572,121601,ANO4,No
ENSG00000256870,160728,SLC5A8,No
ENSG00000120800,27340,UTP20,No
ENSG00000120805,400,ARL1,No
ENSG00000166211,121599,SPIC,No
ENSG00000196091,4604,MYBPC1,No
ENSG00000111666,56994,CHPT1,No
ENSG00000139351,50511,SYCP3,No
ENSG00000111670,79158,GNPTAB,Yes
ENSG00000136048,55332,DRAM1,No
ENSG00000120860,51019,WASHC3,No
ENSG00000075188,79023,NUP37,No
ENSG00000185480,55010,PARPBP,No
ENSG00000183395,5367,PMCH,No
ENSG00000017427,3479,IGF1,No
ENSG00000171759,5053,PAH,No
ENSG00000139352,429,ASCL1,No
ENSG00000179088,374470,C12orf42,No
ENSG00000136011,55576,STAB2,No
ENSG00000111696,51559,NT5DC3,No
ENSG00000166598,7184,HSP90B1,Yes
ENSG00000204954,728568,C12orf73,No
ENSG00000139372,6996,TDG,No
ENSG00000120820,83468,GLT8D2,No
ENSG00000111727,29915,HCFC2,No
ENSG00000120837,4801,NFYB,No
ENSG00000198431,7296,TXNRD1,No
ENSG00000255150,493861,EID3,No
ENSG00000171310,50515,CHST11,Yes
ENSG00000136052,84102,SLC41A2,No
ENSG00000151131,121053,C12orf45,No
ENSG00000136010,160428,ALDH1L2,No
ENSG00000136051,23325,WASHC4,No
ENSG00000136044,55198,APPL2,No
ENSG00000235162,387882,C12orf75,No
ENSG00000074590,9891,NUAK1,No
ENSG00000136026,10970,CKAP4,No
ENSG00000166046,255394,TCP11L2,No
ENSG00000013503,55703,POLR3B,No
ENSG00000111783,5992,RFX4,No
ENSG00000111785,55188,RIC8B,No
ENSG00000151135,90488,TMEM263,No
ENSG00000120832,80298,MTERF2,No
ENSG00000008405,1407,CRY1,No
ENSG00000151136,121551,BTBD11,No
ENSG00000136045,11137,PWP1,No
ENSG00000110851,11108,PRDM4,No
ENSG00000187855,121549,ASCL4,No
ENSG00000075035,9671,WSCD2,No
ENSG00000174600,1240,CMKLR1,No
ENSG00000198855,11153,FICD,No
ENSG00000075856,9733,SART3,No
ENSG00000136003,23479,ISCU,No
ENSG00000183160,338773,TMEM119,No
ENSG00000110876,6404,SELPLG,No
ENSG00000110880,23603,CORO1C,No
ENSG00000084112,54434,SSH1,No
ENSG00000110887,1610,DAO,No
ENSG00000166111,55530,SVOP,No
ENSG00000135093,84749,USP30,No
ENSG00000189046,121642,ALKBH2,No
ENSG00000076248,7374,UNG,No
ENSG00000076555,32,ACACB,No
ENSG00000139445,121643,FOXN4,No
ENSG00000174527,283446,MYO1H,No
ENSG00000110906,83892,KCTD10,No
ENSG00000151148,89910,UBE3B,No
ENSG00000139428,326625,MMAB,No
ENSG00000110921,4598,MVK,No
ENSG00000139438,84915,FAM222A,No
ENSG00000111199,59341,TRPV4,No
ENSG00000139433,51228,GLTP,No
ENSG00000139437,84260,TCHP,No
ENSG00000139436,9815,GIT2,No
ENSG00000076513,88455,ANKRD13A,No
ENSG00000174456,400073,C12orf76,No
ENSG00000122970,28981,IFT81,No
ENSG00000174437,488,ATP2A2,No
ENSG00000196510,51434,ANAPC7,No
ENSG00000111229,10094,ARPC3,No
ENSG00000111231,51184,GPN3,No
ENSG00000204856,29902,FAM216A,No
ENSG00000111237,51699,VPS29,No
ENSG00000151164,144715,RAD9B,No
ENSG00000196850,160760,PPTC7,No
ENSG00000204852,79600,TCTN1,No
ENSG00000122986,84329,HVCN1,No
ENSG00000186298,5501,PPP1CC,No
ENSG00000173093,160762,CCDC63,No
ENSG00000111245,4633,MYL2,No
ENSG00000111249,23316,CUX2,No
ENSG00000198324,144717,PHETA1,No
ENSG00000111252,10019,SH2B3,No
ENSG00000204842,6311,ATXN2,No
ENSG00000089234,8315,BRAP,No
ENSG00000111271,80724,ACAD10,No
ENSG00000257767,,RP11-162P23.2,No
ENSG00000111275,217,ALDH2,No
ENSG00000089022,8550,MAPKAPK5,No
ENSG00000198270,89894,TMEM116,No
ENSG00000089248,10961,ERP29,No
ENSG00000111300,80018,NAA25,No
ENSG00000135148,10906,TRAFD1,No
ENSG00000173064,283450,HECTD4,No
ENSG00000089009,6128,RPL6,No
ENSG00000179295,5781,PTPN11,No
ENSG00000089169,22895,RPH3A,No
ENSG00000089127,4938,OAS1,No
ENSG00000111331,4940,OAS3,No
ENSG00000111335,4939,OAS2,No
ENSG00000135144,1840,DTX1,No
ENSG00000111344,8437,RASAL1,No
ENSG00000186710,387885,CFAP73,No
ENSG00000123064,79039,DDX54,No
ENSG00000139405,84934,RITA1,No
ENSG00000166578,115811,IQCD,No
ENSG00000186815,53373,TPCN1,No
ENSG00000089060,80024,SLC8B1,No
ENSG00000151176,196463,PLBD2,No
ENSG00000135094,10993,SDS,No
ENSG00000139410,113675,SDSL,No
ENSG00000089116,64211,LHX5,No
ENSG00000122965,9904,RBM19,No
ENSG00000089225,6910,TBX5,No
ENSG00000135111,6926,TBX3,No
ENSG00000123066,23389,MED13L,No
ENSG00000258102,643246,MAP1LC3B2,No
ENSG00000111412,79794,SPRING1,No
ENSG00000135119,84900,RNFT2,No
ENSG00000135116,8739,HRK,No
ENSG00000174989,26259,FBXW8,No
ENSG00000088992,54997,TESC,No
ENSG00000135108,23014,FBXO21,No
ENSG00000089250,4842,NOS1,No
ENSG00000171435,283455,KSR2,No
ENSG00000111445,5985,RFC5,No
ENSG00000176871,55884,WSB2,No
ENSG00000176834,54621,VSIG10,No
ENSG00000089220,5037,PEBP1,No
ENSG00000135090,51347,TAOK3,No
ENSG00000111707,64426,SUDS3,No
ENSG00000139767,84530,SRRM4,No
ENSG00000152137,26353,HSPB8,No
ENSG00000183273,160777,CCDC60,No
ENSG00000224982,387890,TMEM233,No
ENSG00000111725,5564,PRKAB1,No
ENSG00000122966,11113,CIT,No
ENSG00000135127,92558,BICDL1,No
ENSG00000111737,11021,RAB35,No
ENSG00000089154,10985,GCN1,No
ENSG00000089157,6175,RPLP0,No
ENSG00000089159,5829,PXN,No
ENSG00000089163,23409,SIRT4,No
ENSG00000170890,5319,PLA2G1B,No
ENSG00000135097,4440,MSI1,No
ENSG00000111775,1337,COX6A1,No
ENSG00000111780,,AL021546.6,No
ENSG00000170855,51499,TRIAP1,No
ENSG00000257218,283459,GATC,No
ENSG00000111786,8683,SRSF9,No
ENSG00000088986,8655,DYNLL1,No
ENSG00000110871,84274,COQ5,No
ENSG00000022840,9921,RNF10,No
ENSG00000167272,51367,POP5,No
ENSG00000157782,9478,CABP1,No
ENSG00000110917,9761,MLEC,No
ENSG00000175970,84747,UNC119B,No
ENSG00000122971,35,ACADS,No
ENSG00000157837,121665,SPPL3,No
ENSG00000135100,6927,HNF1A,No
ENSG00000157895,64897,C12orf43,No
ENSG00000135114,8638,OASL,No
ENSG00000089041,5027,P2RX7,No
ENSG00000135124,5025,P2RX4,No
ENSG00000110931,10645,CAMKK2,No
ENSG00000089053,51433,ANAPC5,No
ENSG00000170633,80196,RNF34,No
ENSG00000089094,84678,KDM2B,No
ENSG00000276045,84876,ORAI1,No
ENSG00000139714,283385,MORN3,No
ENSG00000188735,144404,TMEM120B,No
ENSG00000139725,54509,RHOF,No
ENSG00000139718,23067,SETD1B,No
ENSG00000158104,3242,HPD,No
ENSG00000110801,5715,PSMD9,No
ENSG00000256950,,RP11-87C12.2,No
ENSG00000158023,144406,CFAP251,No
ENSG00000110987,605,BCL7A,No
ENSG00000175727,22877,MLXIP,No
ENSG00000158113,254050,LRRC43,No
ENSG00000204671,386653,IL31,No
ENSG00000176383,79369,B3GNT4,Yes
ENSG00000284934,,RP11-512M8.12,No
ENSG00000184047,56616,DIABLO,No
ENSG00000256861,,RP11-512M8.13,No
ENSG00000139719,65082,VPS33A,No
ENSG00000130779,6249,CLIP1,No
ENSG00000033030,55596,ZCCHC8,No
ENSG00000111011,65117,RSRC2,No
ENSG00000184445,9735,KNTC1,No
ENSG00000182782,338442,HCAR2,No
ENSG00000255398,8843,HCAR3,No
ENSG00000196917,27198,HCAR1,No
ENSG00000139726,8562,DENR,No
ENSG00000130783,84660,CCDC62,No
ENSG00000130787,9026,HIP1R,No
ENSG00000139722,79720,VPS37B,No
ENSG00000150967,23457,ABCB9,No
ENSG00000111325,79676,OGFOD2,No
ENSG00000182196,51329,ARL6IP4,No
ENSG00000090975,57605,PITPNM2,No
ENSG00000051825,10198,MPHOSPH9,No
ENSG00000130921,91574,C12orf65,No
ENSG00000111328,8099,CDK2AP1,No
ENSG00000139697,55206,SBNO1,No
ENSG00000183955,387893,KMT5A,No
ENSG00000150977,196383,RILPL2,No
ENSG00000184209,11066,SNRNP35,No
ENSG00000188026,353116,RILPL1,No
ENSG00000086598,10959,TMED2,No
ENSG00000111364,57696,DDX55,No
ENSG00000111361,1967,EIF2B1,No
ENSG00000111358,2967,GTF2H3,No
ENSG00000168778,79867,TCTN2,No
ENSG00000185344,23545,ATP6V0A2,No
ENSG00000197653,196385,DNAH10,No
ENSG00000119242,80212,CCDC92,No
ENSG00000179195,144348,ZNF664,No
ENSG00000178882,144347,RFLNA,No
ENSG00000196498,9612,NCOR2,No
ENSG00000073060,949,SCARB1,No
ENSG00000150991,7316,UBC,No
ENSG00000150990,57647,DHX37,No
ENSG00000184992,140707,BRI3BP,No
ENSG00000081760,65985,AACS,No
ENSG00000139364,114795,TMEM132B,No
ENSG00000181234,92293,TMEM132C,No
ENSG00000139370,121260,SLC15A4,No
ENSG00000151948,144423,GLT1D1,No
ENSG00000151952,121256,TMEM132D,No
ENSG00000111432,11211,FZD10,No
ENSG00000125207,9271,PIWIL1,No
ENSG00000060709,23504,RIMBP2,No
ENSG00000111450,2054,STX2,No
ENSG00000132341,5901,RAN,No
ENSG00000111452,283383,ADGRD1,No
ENSG00000061936,6433,SFSWAP,No
ENSG00000198598,4326,MMP17,No
ENSG00000177169,8408,ULK1,No
ENSG00000177192,80324,PUS1,No
ENSG00000183495,57634,EP400,No
ENSG00000185163,317781,DDX51,No
ENSG00000184967,79050,NOC4L,No
ENSG00000182870,50614,GALNT9,Yes
ENSG00000112787,57666,FBRSL1,No
ENSG00000204583,100507055,LRCOL1,No
ENSG00000187848,22953,P2RX2,No
ENSG00000177084,5426,POLE,No
ENSG00000176894,5827,PXMP2,No
ENSG00000247077,192111,PGAM5,No
ENSG00000176915,23141,ANKLE2,No
ENSG00000090615,2802,GOLGA3,No
ENSG00000072609,55743,CHFR,No
ENSG00000196458,100289635,ZNF605,No
ENSG00000198393,7574,ZNF26,No
ENSG00000198040,7637,ZNF84,No
